A1,A2
5,0
5,0
5,0
5,0
5,0
8,0
25,0
34,0
41,0
45,0
47,0
53,1
59,2
62,2
65,3
68,3
70,3
74,4
76,4
77,4
78,5
80,4
82,5
85,6
87,6
90,7
91,7
93,7
95,7
97,8
99,8
101,9
103,9
104,9
105,9
106,9
108,10
110,10
112,10
112,10
113,10
114,10
115,10
116,11
117,11
118,11
120,12
123,12
125,13
126,13
128,13
130,14
131,14
133,14
134,14
135,15
137,15
140,16
144,17
148,18
151,19
152,19
154,20
156,20
158,20
159,21
161,21
164,22
170,24
173,25
179,27
186,29
194,32
199,33
201,33
205,34
210,36
214,37
221,39
228,42
231,42
233,43
238,45
246,47
253,50
264,54
270,55
270,55
273,56
280,59
296,65
313,72
318,73
325,76
332,79
346,84
362,91
377,97
385,100
401,106
412,111
416,113
419,115
429,119
438,123
447,128
454,131
505,154
549,173
743,267
863,320
870,322
895,335
899,338
897,340
900,343
894,343
892,345
897,349
891,348
901,355
926,370
932,374
936,378
939,382
940,384
937,385
933,385
931,387
933,390
930,391
928,392
928,395
927,396
927,399
927,401
928,404
924,404
930,410
929,411
926,412
925,414
924,415
925,418
925,421
926,423
926,425
928,428
928,430
926,430
924,431
925,434
924,434
921,434
878,412
872,411
881,416
882,418
874,415
877,417
879,419
863,410
561,234
406,152
380,139
361,129
317,105
288,90
266,79
244,69
230,62
223,59
214,55
202,49
193,45
182,39
178,37
169,33
162,30
158,27
155,26
152,25
152,25
150,24
149,23
147,22
146,22
143,21
142,20
139,18
137,17
136,17
135,17
134,16
132,15
131,15
130,15
130,15
128,14
126,13
125,12
123,12
121,11
120,10
118,10
117,9
116,9
115,9
113,8
112,7
109,6
107,6
105,5
105,5
103,4
102,4
100,3
97,2
95,1
93,1
89,0
83,0
75,0
59,0
17,0
14,0
14,0
10,0
10,0
10,0
9,0
9,0
9,0
9,0
8,0
9,0
8,0
8,0
8,0
8,0
7,0
7,0
7,0
7,0
7,0
8,0
9,0
10,0
8,0
7,0
8,0
10,0
10,0
10,0
7,0
7,0
9,0
9,0
11,0
9,0
31,0
43,0
51,0
54,0
58,0
65,0
69,1
72,2
74,2
76,2
80,3
82,3
85,4
87,5
89,5
92,6
96,6
99,7
103,8
105,8
106,8
108,8
110,9
112,9
114,10
116,10
116,10
118,10
120,10
123,11
126,12
128,12
129,12
130,13
133,13
134,14
136,14
137,14
139,15
140,15
142,15
146,16
149,17
154,19
160,21
164,22
168,23
172,24
174,25
177,26
179,26
180,26
182,26
185,28
188,28
191,29
195,31
198,31
201,32
207,35
213,37
219,39
225,40
231,43
238,45
248,49
258,52
273,58
291,65
323,77
344,86
381,101
423,119
478,144
629,215
907,346
903,344
926,357
926,358
926,361
925,362
923,363
919,364
919,365
918,367
919,369
919,371
920,373
920,375
923,378
940,388
934,387
922,383
929,388
929,389
931,392
936,396
937,398
938,401
938,403
938,405
937,406
938,408
938,410
938,413
938,415
938,417
937,420
937,422
938,424
937,426
938,428
938,430
937,432
937,434
937,435
936,437
935,439
934,440
934,442
933,443
935,446
920,438
936,448
936,449
933,448
933,449
932,450
933,452
932,451
930,451
930,452
929,452
929,453
927,453
926,453
897,436
885,431
846,409
851,412
853,414
850,413
849,413
838,406
492,202
410,157
358,129
310,102
288,91
272,82
262,77
248,70
234,62
226,58
210,50
199,45
184,37
169,29
162,25
159,24
158,23
158,23
157,23
157,23
157,23
157,22
156,22
156,22
155,22
155,21
154,21
153,21
152,20
149,19
148,19
146,17
143,16
142,16
141,15
141,15
140,15
139,14
138,14
137,14
137,14
137,14
135,13
134,12
132,12
132,12
130,11
129,11
128,10
126,9
124,9
123,8
122,8
121,8
121,8
120,7
119,7
120,8
120,8
119,8
118,8
119,8
118,7
117,7
114,6
113,6
111,5
109,4
106,4
105,3
104,3
102,2
102,2
101,1
100,1
97,0
95,0
93,0
92,0
92,1
101,11
86,0
86,0
86,0
90,2
85,0
85,0
84,0
84,0
84,0
83,0
81,0
79,0
76,0
75,0
69,0
56,0
18,0
14,0
14,0
13,0
13,0
11,0
12,0
11,0
11,0
11,0
11,0
11,0
10,0
10,0
10,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
10,0
10,0
10,0
10,0
10,0
